time,latitude,longitude,altitude
2023:04:30 12:16:21,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:16:31,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:16:41,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:16:45,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:16:58,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:17:19,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:17:34,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:17:55,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:18:03,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:18:25,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:18:44,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:02,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:10,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:20,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:25,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:32,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:49,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:54,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:19:59,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:20:32,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:21:02,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:21:18,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:21:24,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:21:35,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:22:08,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:23:22,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:23:32,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:23:38,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:23:51,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:24:09,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:24:17,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:24:24,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:24:50,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:24:56,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:03,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:12,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:18,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:25,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:34,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:45,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:25:49,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:26:01,40.78092222222222,-73.97471666666667,26.704885496183206
